split,event_name,event_index,label,total_hits,roi_hits,roi_frac,active_rows,roi_active_rows,x_min,x_max,x_span,y_min,y_max,y_span,max_hits_in_one_row,longest_y_run,roi_longest_y_run,longest_row_run,mean_y,std_y
train,event_01319_label_0.txt,1319,0,25,15,0.6,5,4,10,19,9,107,133,26,9,4,4,4,122.2,8.158431221748456
train,event_01320_label_1.txt,1320,1,48,30,0.625,3,1,5,7,2,114,162,48,46,20,18,20,139.0625,14.172164986926544
train,event_01321_label_1.txt,1321,1,26,20,0.7692307692307693,1,1,0,0,0,115,160,45,26,10,10,10,132.8846153846154,11.689334136056624
train,event_01322_label_0.txt,1322,0,13,8,0.6153846153846154,5,5,0,4,4,102,129,27,3,6,6,2,117.6923076923077,11.384095622230808
train,event_01323_label_0.txt,1323,0,28,28,1.0,8,8,0,7,7,121,145,24,8,9,9,7,131.82142857142858,7.025736216778645
train,event_01324_label_0.txt,1324,0,33,33,1.0,9,9,0,8,8,120,149,29,7,15,15,5,137.27272727272728,8.962118010194361
train,event_01325_label_0.txt,1325,0,11,11,1.0,5,5,15,19,4,123,133,10,3,5,5,3,128.36363636363637,2.9931050242098776
train,event_01326_label_1.txt,1326,1,16,16,1.0,2,2,1,2,1,123,139,16,13,8,8,8,130.875,4.948168853222372
train,event_01327_label_0.txt,1327,0,26,19,0.7307692307692307,10,10,10,19,9,113,140,27,4,16,16,3,128.0,8.362001968612356
train,event_01328_label_1.txt,1328,1,8,8,1.0,1,1,4,4,0,128,135,7,8,8,8,8,131.5,2.29128784747792
train,event_01329_label_1.txt,1329,1,31,20,0.6451612903225806,2,2,0,1,1,127,164,37,26,5,5,5,144.93548387096774,11.313524546713756
train,event_01330_label_1.txt,1330,1,33,25,0.7575757575757576,2,2,16,17,1,113,143,30,29,31,24,18,127.66666666666667,8.912594652195478
train,event_01331_label_0.txt,1331,0,16,16,1.0,10,10,10,19,9,127,135,8,2,9,9,2,130.625,2.4717149916606487
train,event_01332_label_1.txt,1332,1,34,32,0.9411764705882353,3,3,17,19,2,119,141,22,19,17,16,11,128.64705882352942,5.999423271013231
train,event_01333_label_0.txt,1333,0,22,22,1.0,2,2,18,19,1,121,144,23,13,15,15,8,133.0,6.993503478878874
train,event_01334_label_0.txt,1334,0,60,60,1.0,6,6,14,19,5,122,145,23,12,5,5,5,131.8,6.43117407632541
train,event_01335_label_0.txt,1335,0,6,6,1.0,4,4,0,3,3,127,144,17,2,3,3,2,130.5,6.075908711186061
train,event_01336_label_0.txt,1336,0,10,10,1.0,7,7,3,9,6,128,132,4,2,5,5,2,130.0,1.4142135623730951
train,event_01337_label_0.txt,1337,0,22,21,0.9545454545454546,6,6,14,19,5,119,142,23,5,10,10,4,131.0,6.7554691647851985
train,event_01338_label_0.txt,1338,0,41,37,0.9024390243902439,10,10,0,9,9,128,153,25,18,5,5,5,138.5609756097561,8.296484064269238
train,event_01339_label_1.txt,1339,1,45,33,0.7333333333333333,2,2,15,16,1,107,152,45,27,9,9,5,130.04444444444445,12.407803199878437
train,event_01340_label_0.txt,1340,0,38,32,0.8421052631578947,8,8,0,7,7,128,154,26,6,14,14,4,139.1578947368421,8.203100555629058
train,event_01341_label_1.txt,1341,1,24,13,0.5416666666666666,1,1,5,5,0,109,132,23,24,24,13,24,120.5,6.922186552431729
train,event_01342_label_0.txt,1342,0,17,17,1.0,9,9,11,19,8,121,131,10,3,11,11,3,126.05882352941177,3.076869842499299
train,event_01343_label_1.txt,1343,1,35,24,0.6857142857142857,2,2,14,15,1,114,158,44,22,7,5,4,135.8,13.070796237632745
train,event_01344_label_0.txt,1344,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01345_label_1.txt,1345,1,43,23,0.5348837209302325,2,2,0,1,1,99,137,38,29,11,11,6,120.6046511627907,11.88146795191007
train,event_01346_label_1.txt,1346,1,9,9,1.0,1,1,1,1,0,124,133,9,9,5,5,5,128.44444444444446,3.02254900194121
train,event_01347_label_0.txt,1347,0,103,51,0.49514563106796117,8,8,12,19,7,103,129,26,17,12,10,6,117.5631067961165,8.114077306878007
train,event_01348_label_0.txt,1348,0,23,19,0.8260869565217391,6,5,14,19,5,115,141,26,9,9,9,9,128.34782608695653,8.035836558015946
train,event_01349_label_0.txt,1349,0,13,13,1.0,9,9,11,19,8,124,129,5,2,6,6,2,126.53846153846153,1.4472990555559062
train,event_01350_label_1.txt,1350,1,54,39,0.7222222222222222,2,2,2,3,1,118,165,47,36,21,19,12,137.2037037037037,14.130843110845142
train,event_01351_label_1.txt,1351,1,66,50,0.7575757575757576,4,4,11,16,5,110,155,45,42,36,31,36,136.72727272727272,11.993110970211259
train,event_01352_label_0.txt,1352,0,27,9,0.3333333333333333,6,2,0,5,5,101,128,27,7,10,4,5,114.96296296296296,8.17621428961713
train,event_01353_label_0.txt,1353,0,11,11,1.0,2,2,18,19,1,124,133,9,7,10,10,4,128.63636363636363,2.7723546694503467
train,event_01354_label_1.txt,1354,1,37,22,0.5945945945945946,1,1,11,11,0,97,147,50,37,7,7,7,124.02702702702703,14.802276096868285
train,event_01355_label_0.txt,1355,0,6,6,1.0,4,4,6,9,3,127,129,2,2,3,3,2,128.0,0.816496580927726
train,event_01356_label_1.txt,1356,1,15,7,0.4666666666666667,3,1,13,18,5,94,128,34,7,7,7,7,110.46666666666667,13.739804300725035
train,event_01357_label_0.txt,1357,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01358_label_1.txt,1358,1,68,15,0.22058823529411764,4,2,0,5,5,86,138,52,44,23,11,23,105.69117647058823,14.686185338350716
train,event_01359_label_1.txt,1359,1,20,20,1.0,3,3,11,13,2,124,134,10,9,11,11,7,128.6,2.6720778431774774
train,event_01360_label_1.txt,1360,1,4,4,1.0,1,1,19,19,0,127,133,6,4,2,2,2,129.75,2.384848003542364
train,event_01361_label_0.txt,1361,0,9,9,1.0,6,6,14,19,5,125,129,4,2,5,5,2,127.11111111111111,1.1967032904743342
train,event_01362_label_0.txt,1362,0,45,36,0.8,9,8,0,9,9,113,150,37,12,15,15,6,131.2888888888889,11.439934386412892
train,event_01363_label_0.txt,1363,0,26,10,0.38461538461538464,7,5,0,6,6,102,133,31,10,6,6,6,117.6923076923077,10.523852872876018
train,event_01364_label_0.txt,1364,0,1,1,1.0,1,1,13,13,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01365_label_1.txt,1365,1,78,58,0.7435897435897436,3,3,0,2,2,98,149,51,46,42,28,25,127.74358974358974,13.341121985488689
train,event_01366_label_0.txt,1366,0,45,20,0.4444444444444444,9,9,11,19,8,91,142,51,7,10,10,6,116.46666666666667,14.876678243329575
train,event_01367_label_1.txt,1367,1,48,39,0.8125,2,2,0,1,1,126,160,34,33,27,25,16,140.10416666666666,10.015071108362415
train,event_01368_label_0.txt,1368,0,35,32,0.9142857142857143,10,10,10,19,9,119,165,46,6,9,9,4,136.88571428571427,9.953524655177405
train,event_01369_label_0.txt,1369,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01370_label_1.txt,1370,1,20,20,1.0,1,1,2,2,0,128,149,21,20,19,19,19,137.6,5.944745579080739
train,event_01371_label_0.txt,1371,0,13,9,0.6923076923076923,4,3,15,18,3,114,133,19,6,3,3,3,123.15384615384616,5.789196222223625
train,event_01372_label_0.txt,1372,0,58,38,0.6551724137931034,9,9,11,19,8,108,154,46,17,5,5,4,126.06896551724138,11.949407818202017
train,event_01373_label_1.txt,1373,1,41,31,0.7560975609756098,3,3,0,2,2,124,174,50,21,7,7,7,143.0,14.738368708752063
train,event_01374_label_1.txt,1374,1,1,1,1.0,1,1,19,19,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01375_label_1.txt,1375,1,12,12,1.0,2,2,0,1,1,127,138,11,11,9,9,9,131.75,3.5852707940498254
train,event_01376_label_0.txt,1376,0,25,22,0.88,5,5,15,19,4,127,153,26,6,6,6,4,139.32,7.831832480333067
train,event_01377_label_1.txt,1377,1,94,61,0.648936170212766,4,4,13,19,6,105,157,52,40,42,29,15,132.10638297872342,14.018580440096457
train,event_01378_label_1.txt,1378,1,34,34,1.0,2,2,2,3,1,126,149,23,23,22,22,22,136.3235294117647,6.556185172327032
train,event_01379_label_0.txt,1379,0,8,8,1.0,4,4,16,19,3,127,133,6,3,7,7,3,130.125,1.899835519196333
train,event_01380_label_0.txt,1380,0,9,9,1.0,5,5,15,19,4,128,134,6,2,7,7,2,131.0,2.0
train,event_01381_label_0.txt,1381,0,46,11,0.2391304347826087,10,10,0,9,9,102,129,27,6,9,3,3,114.26086956521739,9.17329484832419
train,event_01382_label_1.txt,1382,1,25,13,0.52,2,2,18,19,1,104,131,27,23,7,7,7,118.8,8.648699324175862
train,event_01383_label_1.txt,1383,1,35,10,0.2857142857142857,1,1,4,4,0,91,130,39,35,11,10,11,111.4,11.526863035039995
train,event_01384_label_0.txt,1384,0,21,21,1.0,2,2,0,1,1,125,148,23,14,5,5,5,136.23809523809524,7.029900506677662
train,event_01385_label_0.txt,1385,0,22,22,1.0,10,10,10,19,9,123,144,21,5,8,8,3,134.36363636363637,5.966158003465384
train,event_01386_label_1.txt,1386,1,13,13,1.0,2,2,0,1,1,121,131,10,10,11,11,8,126.0,3.305007855221667
train,event_01387_label_0.txt,1387,0,35,29,0.8285714285714286,8,7,12,19,7,119,154,35,12,14,13,10,136.0857142857143,10.497268838189507
train,event_01388_label_0.txt,1388,0,4,4,1.0,1,1,9,9,0,126,129,3,4,4,4,4,127.5,1.118033988749895
train,event_01389_label_1.txt,1389,1,12,12,1.0,1,1,0,0,0,122,135,13,12,10,10,10,128.5,3.730504880933232
train,event_01390_label_0.txt,1390,0,25,24,0.96,8,8,0,7,7,107,147,40,7,15,15,6,134.0,8.606973916540005
train,event_01391_label_1.txt,1391,1,6,6,1.0,1,1,17,17,0,125,130,5,6,6,6,6,127.5,1.707825127659933
train,event_01392_label_0.txt,1392,0,24,16,0.6666666666666666,4,1,0,8,8,118,164,46,18,4,4,4,136.66666666666666,14.90152863150474
train,event_01393_label_1.txt,1393,1,6,6,1.0,1,1,1,1,0,127,132,5,6,6,6,6,129.5,1.707825127659933
train,event_01394_label_1.txt,1394,1,22,21,0.9545454545454546,2,2,1,2,1,119,131,12,13,13,12,13,125.4090909090909,3.352869746529096
train,event_01395_label_1.txt,1395,1,26,21,0.8076923076923077,2,2,13,14,1,127,154,27,21,10,10,10,141.19230769230768,8.348280480568949
train,event_01396_label_0.txt,1396,0,59,51,0.864406779661017,10,9,0,9,9,128,154,26,10,9,9,5,140.3728813559322,7.9764447819065945
train,event_01397_label_0.txt,1397,0,27,15,0.5555555555555556,9,8,11,19,8,127,154,27,4,4,3,2,140.37037037037038,11.251825031055738
train,event_01398_label_0.txt,1398,0,40,34,0.85,5,5,15,19,4,116,152,36,19,26,22,13,133.925,10.311128696704353
train,event_01399_label_0.txt,1399,0,9,9,1.0,2,2,0,1,1,128,136,8,5,9,9,5,132.0,2.581988897471611
train,event_01400_label_0.txt,1400,0,20,18,0.9,4,4,0,3,3,118,144,26,9,4,4,4,130.6,7.683749084919419
train,event_01401_label_0.txt,1401,0,36,30,0.8333333333333334,9,9,0,8,8,128,154,26,9,5,5,4,140.5,9.400059101469049
train,event_01402_label_0.txt,1402,0,26,4,0.15384615384615385,5,3,15,19,4,103,128,25,10,19,2,10,114.03846153846153,6.423998091476205
train,event_01403_label_1.txt,1403,1,28,20,0.7142857142857143,2,2,17,18,1,113,134,21,22,22,15,22,123.28571428571429,6.022915423952227
train,event_01404_label_1.txt,1404,1,5,5,1.0,2,2,1,2,1,128,132,4,4,5,5,4,130.0,1.4142135623730951
train,event_01405_label_1.txt,1405,1,22,22,1.0,2,2,6,7,1,126,141,15,15,10,10,10,132.1818181818182,4.569029772046932
train,event_01406_label_1.txt,1406,1,42,35,0.8333333333333334,2,2,12,13,1,127,158,31,29,13,13,13,140.5952380952381,9.031847155402307
train,event_01407_label_1.txt,1407,1,9,9,1.0,1,1,2,2,0,120,128,8,9,9,9,9,124.0,2.581988897471611
train,event_01408_label_0.txt,1408,0,218,193,0.8853211009174312,10,10,0,9,9,106,151,45,26,16,16,9,134.39908256880733,10.01427417398358
train,event_01409_label_1.txt,1409,1,22,22,1.0,2,2,2,3,1,125,143,18,17,17,17,14,135.3181818181818,5.216985925681641
train,event_01410_label_0.txt,1410,0,42,30,0.7142857142857143,7,7,0,6,6,105,149,44,9,20,11,5,128.16666666666666,11.928191230515464
train,event_01411_label_1.txt,1411,1,42,42,1.0,2,2,0,1,1,123,149,26,24,27,27,23,134.8095238095238,7.644600008963985
train,event_01412_label_1.txt,1412,1,5,5,1.0,1,1,17,17,0,126,131,5,5,4,4,4,128.8,1.7204650534085253
train,event_01413_label_1.txt,1413,1,15,15,1.0,1,1,0,0,0,122,144,22,15,14,14,14,129.53333333333333,5.487764167268447
train,event_01414_label_0.txt,1414,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01415_label_0.txt,1415,0,38,30,0.7894736842105263,10,10,10,19,9,111,147,36,6,25,21,4,128.57894736842104,9.919761189154782
train,event_01416_label_1.txt,1416,1,28,17,0.6071428571428571,2,2,14,15,1,114,130,16,16,17,11,15,121.71428571428571,4.8833327528963455
train,event_01417_label_1.txt,1417,1,82,44,0.5365853658536586,4,4,12,15,3,101,138,37,35,38,19,19,120.0609756097561,10.876633671490245
train,event_01418_label_0.txt,1418,0,21,20,0.9523809523809523,7,7,0,6,6,119,145,26,4,5,5,4,132.0952380952381,7.921668666835301
train,event_01419_label_0.txt,1419,0,9,9,1.0,1,1,19,19,0,127,135,8,9,9,9,9,131.0,2.581988897471611
train,event_01420_label_1.txt,1420,1,14,5,0.35714285714285715,1,1,19,19,0,125,170,45,14,4,4,4,148.78571428571428,16.44548818468619
train,event_01421_label_0.txt,1421,0,3,3,1.0,2,2,18,19,1,128,129,1,2,2,2,2,128.33333333333334,0.4714045207910317
train,event_01422_label_0.txt,1422,0,83,68,0.8192771084337349,10,10,10,19,9,97,149,52,11,8,8,3,130.72289156626505,13.249517611598144
train,event_01423_label_0.txt,1423,0,7,7,1.0,4,4,2,9,7,128,142,14,2,3,3,2,132.42857142857142,5.778213833187625
train,event_01424_label_1.txt,1424,1,7,7,1.0,1,1,19,19,0,127,133,6,7,7,7,7,130.0,2.0
train,event_01425_label_1.txt,1425,1,5,5,1.0,1,1,19,19,0,124,128,4,5,5,5,5,126.0,1.4142135623730951
train,event_01426_label_0.txt,1426,0,1,1,1.0,1,1,19,19,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01427_label_1.txt,1427,1,19,11,0.5789473684210527,1,1,2,2,0,109,134,25,19,4,4,4,121.21052631578948,7.529443590041914
train,event_01428_label_0.txt,1428,0,11,11,1.0,1,1,0,0,0,122,134,12,11,5,5,5,128.1818181818182,3.9501019968000786
train,event_01429_label_1.txt,1429,1,14,7,0.5,5,2,15,19,4,124,177,53,5,5,5,3,148.64285714285714,22.855468688687875
train,event_01430_label_1.txt,1430,1,16,16,1.0,2,2,3,4,1,121,132,11,10,7,7,5,126.6875,3.565787956398978
train,event_01431_label_1.txt,1431,1,37,17,0.4594594594594595,2,2,17,18,1,100,132,32,32,33,13,25,117.10810810810811,9.551521129129355
train,event_01432_label_0.txt,1432,0,28,23,0.8214285714285714,9,9,0,9,9,128,158,30,8,12,12,5,143.17857142857142,8.489714665525621
train,event_01433_label_0.txt,1433,0,33,33,1.0,6,6,0,5,5,125,143,18,7,4,4,4,131.0,5.762995853904566
train,event_01434_label_1.txt,1434,1,71,42,0.5915492957746479,2,2,1,2,1,97,144,47,36,48,25,13,122.32394366197182,13.653431336643242
train,event_01435_label_0.txt,1435,0,17,15,0.8823529411764706,4,3,0,3,3,128,153,25,9,4,4,4,141.23529411764707,7.092078528518369
train,event_01436_label_1.txt,1436,1,48,48,1.0,2,2,16,17,1,120,150,30,29,31,31,16,134.10416666666666,8.329764860960296
train,event_01437_label_0.txt,1437,0,8,8,1.0,8,8,12,19,7,128,130,2,1,3,3,1,129.125,0.7806247497997998
train,event_01438_label_1.txt,1438,1,11,10,0.9090909090909091,2,2,18,19,1,119,128,9,9,8,8,8,123.63636363636364,2.568081253059188
train,event_01439_label_0.txt,1439,0,35,34,0.9714285714285714,7,7,13,19,6,118,144,26,19,9,9,4,131.9142857142857,6.8049201887685795
train,event_01440_label_1.txt,1440,1,15,15,1.0,2,2,16,17,1,127,146,19,8,4,4,3,134.66666666666666,5.485333981526456
train,event_01441_label_1.txt,1441,1,24,12,0.5,3,2,16,18,2,124,177,53,10,4,4,4,150.625,20.0952160559008
train,event_01442_label_0.txt,1442,0,20,19,0.95,2,2,18,19,1,119,135,16,12,17,16,8,126.9,4.678675026115834
train,event_01443_label_1.txt,1443,1,39,17,0.4358974358974359,2,2,16,17,1,91,137,46,37,11,11,7,115.46153846153847,14.223213517392658
train,event_01444_label_0.txt,1444,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01445_label_0.txt,1445,0,41,10,0.24390243902439024,7,3,13,19,6,81,133,52,8,6,4,6,106.48780487804878,15.351367542513666
train,event_01446_label_0.txt,1446,0,21,7,0.3333333333333333,5,1,0,4,4,102,128,26,7,5,4,4,114.76190476190476,7.708404577718197
train,event_01447_label_0.txt,1447,0,20,2,0.1,8,1,0,7,7,102,128,26,6,15,2,4,111.35,6.784357007115708
train,event_01448_label_1.txt,1448,1,29,15,0.5172413793103449,3,3,15,19,4,106,128,22,21,11,9,11,118.24137931034483,6.886544463606338
train,event_01449_label_0.txt,1449,0,13,13,1.0,9,9,0,8,8,124,129,5,2,6,6,2,126.0,1.6172150801252798
train,event_01450_label_0.txt,1450,0,17,17,1.0,6,6,14,19,5,127,142,15,4,13,13,4,134.11764705882354,4.377514107091542
train,event_01451_label_0.txt,1451,0,13,13,1.0,6,6,0,5,5,124,131,7,7,8,8,7,126.84615384615384,2.0322838174804474
train,event_01452_label_0.txt,1452,0,15,15,1.0,4,4,13,16,3,124,139,15,5,6,6,4,131.4,4.393935214209088
train,event_01453_label_1.txt,1453,1,21,21,1.0,2,2,6,7,1,127,147,20,15,5,5,5,136.47619047619048,6.230638946208048
train,event_01454_label_0.txt,1454,0,2,2,1.0,1,1,10,10,0,128,129,1,2,2,2,2,128.5,0.5
train,event_01455_label_1.txt,1455,1,2,2,1.0,1,1,19,19,0,127,128,1,2,2,2,2,127.5,0.5
train,event_01456_label_1.txt,1456,1,35,21,0.6,2,2,3,4,1,112,134,22,19,13,9,12,122.51428571428572,6.621917842918874
train,event_01457_label_1.txt,1457,1,66,50,0.7575757575757576,3,3,16,18,2,105,149,44,45,45,30,45,129.71212121212122,12.713349165959796
train,event_01458_label_1.txt,1458,1,43,22,0.5116279069767442,1,1,19,19,0,127,174,47,43,15,13,15,150.2093023255814,14.129892673163193
train,event_01459_label_0.txt,1459,0,42,33,0.7857142857142857,8,8,12,19,7,124,160,36,8,15,15,5,139.0952380952381,11.139397102197835
train,event_01460_label_1.txt,1460,1,75,19,0.25333333333333335,3,3,1,4,3,81,133,52,28,46,14,21,108.02666666666667,13.850606083810517
train,event_01461_label_1.txt,1461,1,55,20,0.36363636363636365,2,2,18,19,1,86,131,45,38,16,12,16,111.30909090909091,13.391819385217268
train,event_01462_label_0.txt,1462,0,7,3,0.42857142857142855,2,2,0,1,1,104,130,26,5,4,3,3,115.57142857142857,11.672398980465998
train,event_01463_label_1.txt,1463,1,36,12,0.3333333333333333,2,2,11,16,5,87,130,43,32,7,7,5,109.77777777777777,13.990296460823423
train,event_01464_label_0.txt,1464,0,19,14,0.7368421052631579,3,2,17,19,2,114,139,25,9,4,4,4,126.52631578947368,7.896491033181707
train,event_01465_label_0.txt,1465,0,18,7,0.3888888888888889,2,2,0,1,1,107,128,21,11,4,4,4,117.5,6.5
train,event_01466_label_1.txt,1466,1,48,46,0.9583333333333334,3,3,15,17,2,118,144,26,27,27,25,27,133.10416666666666,7.377441921530494
train,event_01467_label_1.txt,1467,1,23,11,0.4782608695652174,2,2,5,6,1,111,131,20,14,9,6,9,119.52173913043478,6.473152348218866
train,event_01468_label_1.txt,1468,1,11,11,1.0,1,1,4,4,0,121,133,12,11,6,6,6,126.54545454545455,3.7504820626793216
train,event_01469_label_0.txt,1469,0,11,11,1.0,2,2,13,14,1,128,139,11,6,5,5,3,133.63636363636363,3.3377381364883307
train,event_01470_label_1.txt,1470,1,44,44,1.0,3,3,10,18,8,128,150,22,19,23,23,15,139.47727272727272,6.3514087068919975
train,event_01471_label_1.txt,1471,1,61,24,0.39344262295081966,4,2,11,19,8,85,138,53,44,50,19,19,112.68852459016394,15.369269939684953
train,event_01472_label_1.txt,1472,1,58,31,0.5344827586206896,3,3,11,15,4,124,165,41,33,18,18,12,146.70689655172413,12.436055229812773
train,event_01473_label_0.txt,1473,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01474_label_0.txt,1474,0,21,13,0.6190476190476191,5,5,0,4,4,111,130,19,6,11,11,6,121.19047619047619,6.261135205292801
train,event_01475_label_0.txt,1475,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01476_label_1.txt,1476,1,50,40,0.8,3,3,17,19,2,112,144,32,22,20,20,20,129.04,8.2944800922059
train,event_01477_label_0.txt,1477,0,19,17,0.8947368421052632,6,6,0,5,5,118,133,15,5,16,14,5,125.73684210526316,4.5171265349737535
train,event_01478_label_0.txt,1478,0,35,22,0.6285714285714286,7,7,13,19,6,119,164,45,11,9,9,4,140.6,14.631082373788052
train,event_01479_label_1.txt,1479,1,56,34,0.6071428571428571,2,2,0,1,1,106,143,37,37,38,24,30,123.375,10.494152283193586
train,event_01480_label_1.txt,1480,1,21,21,1.0,3,3,0,2,2,122,139,17,11,7,7,5,129.14285714285714,5.2579709492732425
train,event_01481_label_1.txt,1481,1,44,35,0.7954545454545454,2,2,13,14,1,120,161,41,29,17,17,7,138.6590909090909,11.87040472201613
train,event_01482_label_1.txt,1482,1,6,5,0.8333333333333334,2,2,18,19,1,103,128,25,5,4,4,4,122.83333333333333,8.933395522171597
train,event_01483_label_0.txt,1483,0,25,14,0.56,8,6,0,9,9,126,165,39,6,9,5,4,146.72,11.424605025995428
train,event_01484_label_1.txt,1484,1,23,15,0.6521739130434783,2,2,18,19,1,128,180,52,17,10,10,5,145.95652173913044,18.85292794898255
train,event_01485_label_0.txt,1485,0,25,20,0.8,10,9,10,19,9,115,141,26,4,6,5,4,127.76,7.951251473824733
train,event_01486_label_1.txt,1486,1,41,13,0.3170731707317073,2,2,0,1,1,87,134,47,29,21,11,21,110.63414634146342,14.426865348490026
train,event_01487_label_1.txt,1487,1,33,18,0.5454545454545454,3,3,0,2,2,108,156,48,25,21,16,16,126.96969696969697,13.00928537502267
train,event_01488_label_0.txt,1488,0,22,22,1.0,2,2,0,1,1,123,138,15,11,16,16,11,130.4090909090909,4.1523168878579195
train,event_01489_label_0.txt,1489,0,12,10,0.8333333333333334,2,2,18,19,1,117,141,24,7,4,4,3,131.75,8.347903928532
train,event_01490_label_0.txt,1490,0,34,34,1.0,10,10,10,19,9,120,144,24,6,9,9,5,132.94117647058823,6.825304028869717
train,event_01491_label_1.txt,1491,1,13,10,0.7692307692307693,1,1,0,0,0,116,132,16,13,4,4,4,123.92307692307692,4.983998062438481
train,event_01492_label_1.txt,1492,1,61,19,0.3114754098360656,4,3,12,19,7,87,131,44,32,32,12,10,111.75409836065573,12.01045410438772
train,event_01493_label_0.txt,1493,0,25,12,0.48,5,3,15,19,4,90,132,42,8,6,6,5,116.68,10.627210358320758
train,event_01494_label_0.txt,1494,0,90,64,0.7111111111111111,9,9,11,19,8,108,159,51,15,2,2,2,128.42222222222222,12.325202525068326
train,event_01495_label_1.txt,1495,1,48,11,0.22916666666666666,2,1,12,14,2,79,132,53,29,14,6,14,106.25,14.595233240114162
train,event_01496_label_0.txt,1496,0,38,22,0.5789473684210527,7,7,13,19,6,96,148,52,7,5,5,5,122.1842105263158,15.245111836357486
train,event_01497_label_0.txt,1497,0,27,13,0.48148148148148145,6,5,0,5,5,103,129,26,6,5,4,4,118.33333333333333,8.232726023485645
train,event_01498_label_0.txt,1498,0,17,16,0.9411764705882353,1,1,19,19,0,127,151,24,17,3,3,3,139.05882352941177,7.376198512666934
train,event_01499_label_1.txt,1499,1,3,3,1.0,1,1,0,0,0,128,132,4,3,2,2,2,130.33333333333334,1.699673171197595
train,event_01500_label_1.txt,1500,1,28,13,0.4642857142857143,2,1,3,4,1,106,134,28,25,9,9,9,118.57142857142857,8.937995026964426
train,event_01501_label_1.txt,1501,1,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01502_label_1.txt,1502,1,37,37,1.0,3,3,16,19,3,120,149,29,28,30,30,27,134.27027027027026,9.31331116154823
train,event_01503_label_1.txt,1503,1,40,40,1.0,4,4,1,4,3,121,143,22,23,23,23,23,131.35,6.130048939445753
train,event_01504_label_0.txt,1504,0,5,5,1.0,3,3,7,9,2,127,130,3,2,4,4,2,128.4,1.019803902718557
train,event_01505_label_0.txt,1505,0,71,32,0.4507042253521127,9,9,0,8,8,103,153,50,14,10,5,5,123.70422535211267,15.435822946436106
train,event_01506_label_0.txt,1506,0,24,4,0.16666666666666666,4,3,0,3,3,86,129,43,8,6,3,5,107.625,13.291013568071724
train,event_01507_label_0.txt,1507,0,17,5,0.29411764705882354,1,1,19,19,0,106,129,23,17,5,3,5,116.11764705882354,6.781309546802164
train,event_01508_label_0.txt,1508,0,108,58,0.5370370370370371,10,10,0,9,9,108,134,26,15,27,15,6,121.03703703703704,8.357659966147185
train,event_01509_label_0.txt,1509,0,1,1,1.0,1,1,19,19,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01510_label_1.txt,1510,1,32,27,0.84375,2,2,14,15,1,117,153,36,30,20,17,20,133.46875,10.493999401443665
train,event_01511_label_1.txt,1511,1,43,27,0.627906976744186,1,1,19,19,0,97,148,51,43,22,22,22,124.76744186046511,15.087091678530598
train,event_01512_label_0.txt,1512,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01513_label_0.txt,1513,0,23,18,0.782608695652174,7,7,13,19,6,114,140,26,6,7,7,4,127.17391304347827,7.772035567469039
train,event_01514_label_1.txt,1514,1,4,4,1.0,1,1,0,0,0,126,129,3,4,4,4,4,127.5,1.118033988749895
train,event_01515_label_0.txt,1515,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01516_label_0.txt,1516,0,22,22,1.0,8,8,0,7,7,128,148,20,4,6,6,2,136.8181818181818,7.9523373558651045
train,event_01517_label_0.txt,1517,0,31,23,0.7419354838709677,8,8,0,7,7,107,133,26,9,20,14,5,124.35483870967742,6.43352302571247
train,event_01518_label_1.txt,1518,1,13,13,1.0,2,2,13,14,1,127,140,13,11,9,9,9,131.76923076923077,4.135286170989419
train,event_01519_label_0.txt,1519,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_01520_label_0.txt,1520,0,45,21,0.4666666666666667,10,9,0,9,9,104,152,48,9,10,9,4,120.4888888888889,12.595629263486993
train,event_01521_label_1.txt,1521,1,14,14,1.0,2,2,7,8,1,123,132,9,9,10,10,9,128.07142857142858,2.658256295132628
train,event_01522_label_0.txt,1522,0,28,14,0.5,8,6,12,19,7,103,129,26,6,8,8,4,119.0,8.180988413912553
train,event_01523_label_0.txt,1523,0,19,18,0.9473684210526315,10,10,10,19,9,118,131,13,4,8,8,4,126.52631578947368,3.774825489903391
